935.2813 1640.5713
938.41 1372.47
944.66 1030.66
947.78 958.87
954.03 906.47
967.28 868.6
970.41 833.08
976.66 818.12
982.91 771.69
999.28 710.37
1002.41 668.19
1005.53 631.83
1008.66 590.39
1011.78 558.91
1014.91 548.23
1031.28 512.82
1034.41 501.56
1043.78 476.35
1050.03 450.17
1063.28 448.12
1066.41 444.34
1078.91 445.49
1085.16 442.61
1104.66 451.26
1110.91 451.02
1114.03 435.63
1130.41 436.91
1133.53 427.84
1136.66 425.35
1146.03 422.46
1149.16 415.8
1191.28 409.23
1194.41 412.1
1258.41 385.72
1261.53 383.85
1276.41 371.65
1279.53 371.15
1282.66 382.09
1285.78 382.27
1292.03 378.5
1305.28 379.05
1311.53 370.36
1314.66 361.43
1343.53 367.61
1346.66 362.75
1369.28 376.09
1372.41 372.44
1381.78 375.42
1391.16 383.45
1401.28 375.59
1404.41 383.91
1413.78 372.86
1420.03 380.97
1436.41 391.48
1442.66 382.7
1445.78 385.15
1452.03 392.54
1471.53 391.81
1474.66 395.32
1484.03 395.64
1487.16 391.22
1497.28 408.69
1500.41 411.09
1503.53 414.46
1509.78 416.27
1512.91 412.94
1516.03 414.04
1519.16 417.39
1613.59 442.3
1629.16 428.19
1648.66 431.58
1658.03 425
1674.41 431
1677.53 439.81
1683.78 444.88
1690.03 440.87
1706.41 444.8
1715.78 436.86
1722.03 448.23
1725.16 454.41
1741.53 454.53
1747.78 449.75
1770.41 449.82
1773.53 442.42
1779.78 447.52
1789.16 451.77
1802.41 448.67
1811.78 448.96
1818.03 453.14
1837.53 433.84
1846.91 431.41
1853.16 448.53
1863.28 437.27
1866.41 443.15
1872.66 441.71
1882.03 426.63
1895.28 436.36
1904.66 437.16
1917.16 436.07
1927.28 440.55
1933.53 456.49
1936.66 468.92
1939.78 478.51
1946.03 486.87
1962.91 491.85
1969.16 506.66
1979.28 508.69
1982.41 515.48
1985.53 539.23
1988.66 566.36
1991.78 586.89
1994.91 590.39
1998.03 611.38
2001.16 627.88
2011.28 623.11
2014.41 619.87
2023.78 611.16
2026.91 613.89
2030.03 625.03
2033.16 679.39
2043.28 735.16
2046.41 699.61
2049.53 705.52
2052.66 719.43
2055.78 765.89
2058.91 859.86
2062.03 990.69
2065.16 1138.38
2075.28 1850.88
2078.41 2050.72
2081.53 2077.22
2084.66 2093.12
2087.78 2295.51
2090.91 2533.95
2094.03 2770.17
2097.16 3063.97
2107.28 5174.98
2110.41 5651.96
2113.53 6738.86
2116.66 8290.06
2119.78 10101.19
2122.91 12624.58
2126.03 15903.64
2129.16 20134.21
2139.28 46046.32
2142.41 57535.27
2145.53 73687.82
2148.66 93569.18
2151.78 105608.39

